frame= 8558 fps= 22 q=21.0 size=  259328kB time=00:04:43.30 bitrate=7498.8kbits/s speed=0.72x    
frame= 8574 fps= 22 q=21.0 size=  259584kB time=00:04:43.83 bitrate=7492.1kbits/s speed=0.721x    
frame= 8590 fps= 22 q=21.0 size=  260096kB time=00:04:44.36 bitrate=7492.8kbits/s speed=0.721x    
frame= 8605 fps= 22 q=21.0 size=  260352kB time=00:04:44.86 bitrate=7487.0kbits/s speed=0.722x    
frame= 8615 fps= 22 q=21.0 size=  260608kB time=00:04:45.20 bitrate=7485.6kbits/s speed=0.721x    
frame= 8625 fps= 22 q=21.0 size=  261120kB time=00:04:45.53 bitrate=7491.6kbits/s speed=0.721x    
frame= 8636 fps= 22 q=21.0 size=  261376kB time=00:04:45.90 bitrate=7489.3kbits/s speed=0.721x    
frame= 8647 fps= 22 q=21.0 size=  261632kB time=00:04:46.26 bitrate=7487.0kbits/s speed=0.721x    
frame= 8657 fps= 22 q=21.0 size=  261888kB time=00:04:46.60 bitrate=7485.6kbits/s speed=0.721x    
frame= 8667 fps= 22 q=21.0 size=  262400kB time=00:04:46.93 bitrate=7491.6kbits/s speed=0.721x    
frame= 8676 fps= 22 q=21.0 size=  262656kB time=00:04:47.23 bitrate=7491.0kbits/s speed=0.721x    
frame= 8686 fps= 22 q=21.0 size=  262912kB time=00:04:47.56 bitrate=7489.7kbits/s speed=0.721x    
frame= 8696 fps= 22 q=21.0 size=  263168kB time=00:04:47.90 bitrate=7488.3kbits/s speed=0.721x    
frame= 8706 fps= 22 q=21.0 size=  263680kB time=00:04:48.23 bitrate=7494.2kbits/s speed=0.72x    
frame= 8716 fps= 22 q=21.0 size=  263936kB time=00:04:48.56 bitrate=7492.8kbits/s speed=0.72x    
frame= 8729 fps= 22 q=21.0 size=  264448kB time=00:04:49.00 bitrate=7496.0kbits/s speed=0.72x    
frame= 8745 fps= 22 q=21.0 size=  264960kB time=00:04:49.53 bitrate=7496.7kbits/s speed=0.721x    
frame= 8760 fps= 22 q=21.0 size=  265472kB time=00:04:50.03 bitrate=7498.3kbits/s speed=0.721x    
frame= 8773 fps= 22 q=21.0 size=  265984kB time=00:04:50.46 bitrate=7501.5kbits/s speed=0.721x    
frame= 8790 fps= 22 q=21.0 size=  266240kB time=00:04:51.03 bitrate=7494.1kbits/s speed=0.722x    
frame= 8806 fps= 22 q=21.0 size=  266752kB time=00:04:51.56 bitrate=7494.8kbits/s speed=0.722x    
frame= 8824 fps= 22 q=21.0 size=  267520kB time=00:04:52.16 bitrate=7500.9kbits/s speed=0.723x    
frame= 8839 fps= 22 q=21.0 size=  267776kB time=00:04:52.66 bitrate=7495.3kbits/s speed=0.723x    
frame= 8855 fps= 22 q=21.0 size=  268288kB time=00:04:53.20 bitrate=7496.0kbits/s speed=0.723x    
frame= 8870 fps= 22 q=21.0 size=  268544kB time=00:04:53.70 bitrate=7490.3kbits/s speed=0.724x    
frame= 8885 fps= 22 q=21.0 size=  269056kB time=00:04:54.20 bitrate=7491.9kbits/s speed=0.724x    
frame= 8901 fps= 22 q=21.0 size=  269568kB time=00:04:54.73 bitrate=7492.5kbits/s speed=0.724x    
frame= 8910 fps= 22 q=21.0 size=  269568kB time=00:04:55.03 bitrate=7484.9kbits/s speed=0.724x    
frame= 8920 fps= 22 q=21.0 size=  270080kB time=00:04:55.36 bitrate=7490.7kbits/s speed=0.724x    
frame= 8929 fps= 22 q=21.0 size=  270336kB time=00:04:55.66 bitrate=7490.2kbits/s speed=0.724x    
frame= 8938 fps= 22 q=21.0 size=  270592kB time=00:04:55.96 bitrate=7489.7kbits/s speed=0.724x    
frame= 8948 fps= 22 q=21.0 size=  270848kB time=00:04:56.30 bitrate=7488.3kbits/s speed=0.723x    
frame= 8957 fps= 22 q=21.0 size=  271104kB time=00:04:56.60 bitrate=7487.8kbits/s speed=0.723x    
frame= 8966 fps= 22 q=21.0 size=  271360kB time=00:04:56.90 bitrate=7487.3kbits/s speed=0.723x    
frame= 8976 fps= 22 q=21.0 size=  271872kB time=00:04:57.23 bitrate=7493.0kbits/s speed=0.723x    
frame= 8985 fps= 22 q=21.0 size=  272128kB time=00:04:57.53 bitrate=7492.5kbits/s speed=0.723x    
frame= 8995 fps= 22 q=21.0 size=  272384kB time=00:04:57.86 bitrate=7491.2kbits/s speed=0.723x    
frame= 9005 fps= 22 q=21.0 size=  272640kB time=00:04:58.20 bitrate=7489.8kbits/s speed=0.722x    
frame= 9020 fps= 22 q=21.0 size=  273408kB time=00:04:58.70 bitrate=7498.4kbits/s speed=0.723x    
frame= 9034 fps= 22 q=21.0 size=  273920kB time=00:04:59.16 bitrate=7500.7kbits/s speed=0.723x    
frame= 9048 fps= 22 q=21.0 size=  274432kB time=00:04:59.63 bitrate=7503.0kbits/s speed=0.723x    
frame= 9063 fps= 22 q=21.0 size=  274944kB time=00:05:00.13 bitrate=7504.5kbits/s speed=0.723x    
frame= 9079 fps= 22 q=21.0 size=  275456kB time=00:05:00.66 bitrate=7505.1kbits/s speed=0.724x    
frame= 9096 fps= 22 q=21.0 size=  275968kB time=00:05:01.23 bitrate=7504.9kbits/s speed=0.724x    
frame= 9114 fps= 22 q=21.0 size=  276480kB time=00:05:01.83 bitrate=7503.9kbits/s speed=0.725x    
frame= 9129 fps= 22 q=21.0 size=  276736kB time=00:05:02.33 bitrate=7498.4kbits/s speed=0.725x    
frame= 9144 fps= 22 q=21.0 size=  277248kB time=00:05:02.83 bitrate=7499.9kbits/s speed=0.725x    
frame= 9158 fps= 22 q=21.0 size=  277504kB time=00:05:03.30 bitrate=7495.3kbits/s speed=0.726x    
frame= 9173 fps= 22 q=21.0 size=  278016kB time=00:05:03.80 bitrate=7496.7kbits/s speed=0.726x    
frame= 9188 fps= 22 q=21.0 size=  278528kB time=00:05:04.30 bitrate=7498.2kbits/s speed=0.726x    
frame= 9196 fps= 22 q=21.0 size=  278528kB time=00:05:04.56 bitrate=7491.6kbits/s speed=0.726x    
frame= 9206 fps= 22 q=21.0 size=  279040kB time=00:05:04.90 bitrate=7497.2kbits/s speed=0.726x    
frame= 9216 fps= 22 q=21.0 size=  279296kB time=00:05:05.23 bitrate=7495.9kbits/s speed=0.726x    
frame= 9227 fps= 22 q=21.0 size=  279552kB time=00:05:05.60 bitrate=7493.7kbits/s speed=0.726x    
frame= 9237 fps= 22 q=21.0 size=  279808kB time=00:05:05.93 bitrate=7492.4kbits/s speed=0.726x    
frame= 9246 fps= 22 q=21.0 size=  280064kB time=00:05:06.23 bitrate=7491.9kbits/s speed=0.725x    
frame= 9255 fps= 22 q=21.0 size=  280320kB time=00:05:06.53 bitrate=7491.5kbits/s speed=0.725x    
frame= 9264 fps= 22 q=21.0 size=  280576kB time=00:05:06.83 bitrate=7491.0kbits/s speed=0.725x    
frame= 9273 fps= 22 q=21.0 size=  280832kB time=00:05:07.13 bitrate=7490.5kbits/s speed=0.725x    
frame= 9282 fps= 22 q=21.0 size=  281088kB time=00:05:07.43 bitrate=7490.0kbits/s speed=0.725x    
frame= 9291 fps= 22 q=21.0 size=  281600kB time=00:05:07.73 bitrate=7496.3kbits/s speed=0.725x    
frame= 9304 fps= 22 q=21.0 size=  281856kB time=00:05:08.16 bitrate=7492.6kbits/s speed=0.725x    
frame= 9318 fps= 22 q=21.0 size=  282368kB time=00:05:08.63 bitrate=7494.8kbits/s speed=0.725x    
frame= 9332 fps= 22 q=21.0 size=  282880kB time=00:05:09.10 bitrate=7497.1kbits/s speed=0.725x    
frame= 9345 fps= 22 q=21.0 size=  283392kB time=00:05:09.53 bitrate=7500.2kbits/s speed=0.725x    
frame= 9362 fps= 22 q=21.0 size=  283904kB time=00:05:10.10 bitrate=7500.0kbits/s speed=0.726x    
frame= 9377 fps= 22 q=21.0 size=  284160kB time=00:05:10.60 bitrate=7494.7kbits/s speed=0.726x    
frame= 9393 fps= 22 q=21.0 size=  284672kB time=00:05:11.13 bitrate=7495.3kbits/s speed=0.726x    
frame= 9413 fps= 22 q=21.0 size=  285184kB time=00:05:11.80 bitrate=7492.7kbits/s speed=0.727x    
frame= 9431 fps= 22 q=21.0 size=  285440kB time=00:05:12.40 bitrate=7485.0kbits/s speed=0.727x    
frame= 9446 fps= 22 q=21.0 size=  285952kB time=00:05:12.90 bitrate=7486.5kbits/s speed=0.728x    
frame= 9462 fps= 22 q=21.0 size=  286464kB time=00:05:13.43 bitrate=7487.1kbits/s speed=0.728x    
frame= 9476 fps= 22 q=21.0 size=  286720kB time=00:05:13.90 bitrate=7482.7kbits/s speed=0.728x    
frame= 9484 fps= 22 q=21.0 size=  286976kB time=00:05:14.16 bitrate=7483.0kbits/s speed=0.728x    
frame= 9493 fps= 22 q=21.0 size=  287232kB time=00:05:14.46 bitrate=7482.5kbits/s speed=0.728x    
frame= 9503 fps= 22 q=21.0 size=  287488kB time=00:05:14.80 bitrate=7481.3kbits/s speed=0.728x    
frame= 9512 fps= 22 q=21.0 size=  287744kB time=00:05:15.10 bitrate=7480.8kbits/s speed=0.727x    
frame= 9521 fps= 22 q=21.0 size=  288000kB time=00:05:15.40 bitrate=7480.3kbits/s speed=0.727x    
frame= 9530 fps= 22 q=21.0 size=  288256kB time=00:05:15.70 bitrate=7479.9kbits/s speed=0.727x    
frame= 9539 fps= 22 q=21.0 size=  288512kB time=00:05:16.00 bitrate=7479.4kbits/s speed=0.727x    
frame= 9547 fps= 22 q=21.0 size=  288768kB time=00:05:16.26 bitrate=7479.7kbits/s speed=0.726x    
frame= 9557 fps= 22 q=21.0 size=  289280kB time=00:05:16.60 bitrate=7485.1kbits/s speed=0.726x    
frame= 9567 fps= 22 q=21.0 size=  289536kB time=00:05:16.93 bitrate=7483.8kbits/s speed=0.726x    
frame= 9576 fps= 22 q=21.0 size=  289792kB time=00:05:17.23 bitrate=7483.4kbits/s speed=0.726x    
frame= 9576 fps= 22 q=-1.0 Lsize=  291883kB time=00:05:19.10 bitrate=7493.3kbits/s speed=0.728x    
video:291767kB audio:0kB subtitle:0kB other streams:0kB global headers:0kB muxing overhead: 0.039873%
[libx264 @ 0x7fac1a002400] frame I:39    Avg QP:14.02  size:106493
[libx264 @ 0x7fac1a002400] frame P:2477  Avg QP:16.62  size: 56090
[libx264 @ 0x7fac1a002400] frame B:7060  Avg QP:18.61  size: 22051
[libx264 @ 0x7fac1a002400] consecutive B-frames:  0.5%  2.3%  3.6% 93.6%
[libx264 @ 0x7fac1a002400] mb I  I16..4:  5.6% 51.7% 42.6%
[libx264 @ 0x7fac1a002400] mb P  I16..4:  0.3% 24.2%  5.2%  P16..4: 21.7% 28.7% 19.1%  0.0%  0.0%    skip: 0.8%
[libx264 @ 0x7fac1a002400] mb B  I16..4:  0.0%  4.3%  1.0%  B16..8: 29.4%  7.8%  4.1%  direct:20.1%  skip:33.2%  L0:41.5% L1:38.4% BI:20.1%
[libx264 @ 0x7fac1a002400] 8x8 transform intra:80.2% inter:36.3%
[libx264 @ 0x7fac1a002400] coded y,uvDC,uvAC intra: 99.5% 93.5% 65.6% inter: 58.0% 49.6% 3.9%
[libx264 @ 0x7fac1a002400] i16 v,h,dc,p:  1% 11% 20% 69%
[libx264 @ 0x7fac1a002400] i8 v,h,dc,ddl,ddr,vr,hd,vl,hu: 12% 10% 27%  8%  8%  9%  7%  9%  9%
[libx264 @ 0x7fac1a002400] i4 v,h,dc,ddl,ddr,vr,hd,vl,hu: 18% 11% 18% 10% 10%  9%  7%  9%  8%
[libx264 @ 0x7fac1a002400] i8c dc,h,v,p: 49% 31% 13%  6%
[libx264 @ 0x7fac1a002400] Weighted P-Frames: Y:2.2% UV:0.8%
[libx264 @ 0x7fac1a002400] ref P L0: 38.6% 11.9% 35.1% 14.3%  0.1%
[libx264 @ 0x7fac1a002400] ref B L0: 83.0% 12.6%  4.4%
[libx264 @ 0x7fac1a002400] ref B L1: 98.0%  2.0%
[libx264 @ 0x7fac1a002400] kb/s:7487.93
Exiting normally, received signal 15.
