,Participant,Block,Sequence,Sub_Sequence,Trial,Target_Type,Target_Name,Start_Time,End_Time,First_Reaction_Time,Mode_In_Time,Mode_Out_Time,Execution_Time,Reference_Action_Count,Incorrect_Action_Count,Error,IV_Surface,IV_Orientation,IV_Form,IV_Hand,Reference_Task
8452,participant_43,3,7,14,532,word,hills,1567714740863,1567714742498,1567714740863,66,2935,3001,0,0,False,NA,NA,NA,NA,NA
8453,participant_43,3,7,14,533,shortcut,V,1567714742533,1567714743798,1567714743798,2935,1567,4502,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8454,participant_43,3,7,15,534,click,click me,1567714743866,1567714745365,1567714745365,1567,2336,3903,0,0,False,NA,NA,NA,NA,NA
8455,participant_43,3,7,15,535,shortcut,V,1567714745400,1567714747701,1567714747701,2336,98,2434,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8456,participant_43,3,7,16,536,word,Frank,1567714747767,1567714749265,1567714747799,98,3568,3666,0,0,False,NA,NA,NA,NA,NA
8457,participant_43,3,7,16,537,shortcut,C,1567714749297,1567714751367,1567714751367,3568,64,3632,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8458,participant_43,3,7,17,538,word,humor,1567714751430,1567714753067,1567714751431,64,2834,2898,0,0,False,NA,NA,NA,NA,NA
8459,participant_43,3,7,17,539,shortcut,H,1567714753097,1567714754265,1567714754265,2834,1202,4036,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8460,participant_43,3,7,18,540,click,click me,1567714754332,1567714755467,1567714755467,1202,3166,4368,0,0,False,NA,NA,NA,NA,NA
8461,participant_43,3,7,18,541,shortcut,E,1567714755500,1567714758633,1567714758633,3166,966,4132,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8462,participant_43,3,7,19,542,click,click me,1567714758701,1567714759599,1567714759599,966,1432,2398,0,0,False,NA,NA,NA,NA,NA
8463,participant_43,3,7,19,543,shortcut,E,1567714759630,1567714761031,1567714761031,1432,205,1637,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8464,participant_43,3,7,20,544,word,weird,1567714761099,1567714762632,1567714761236,205,2629,2834,0,0,False,NA,NA,NA,NA,NA
8465,participant_43,3,7,20,545,shortcut,W,1567714762665,1567714763865,1567714763865,2629,1337,3966,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8466,participant_43,3,7,21,546,click,click me,1567714763931,1567714765202,1567714765202,1337,1231,2568,0,0,False,NA,NA,NA,NA,NA
8467,participant_43,3,7,21,547,shortcut,left,1567714765232,1567714766433,1567714766433,1231,70,1301,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8468,participant_43,3,7,22,548,word,Ludie,1567714766502,1567714768067,1567714766503,70,3630,3700,0,0,False,NA,NA,NA,NA,NA
8469,participant_43,3,7,22,549,shortcut,G,1567714768102,1567714770133,1567714770133,3630,1833,5463,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8470,participant_43,3,7,23,550,click,click me,1567714770199,1567714771966,1567714771966,1833,969,2802,0,0,False,NA,NA,NA,NA,NA
8471,participant_43,3,7,23,551,shortcut,right,1567714772003,1567714772935,1567714772935,969,1433,2402,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8472,participant_43,3,7,24,552,click,click me,1567714772998,1567714774368,1567714774368,1433,1398,2831,0,0,False,NA,NA,NA,NA,NA
8473,participant_43,3,7,24,553,shortcut,G,1567714774398,1567714775766,1567714775766,1398,1801,3199,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8474,participant_43,3,7,25,554,click,click me,1567714775837,1567714777567,1567714777567,1801,2032,3833,0,0,False,NA,NA,NA,NA,NA
8475,participant_43,3,7,25,555,shortcut,V,1567714777601,1567714779599,1567714779599,2032,133,2165,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8476,participant_43,3,7,26,556,word,avoid,1567714779669,1567714781333,1567714779732,133,3005,3138,0,0,False,NA,NA,NA,NA,NA
8477,participant_43,3,7,26,557,shortcut,I,1567714781369,1567714782737,1567714782737,3005,1631,4636,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8478,participant_43,3,7,27,558,click,click me,1567714782803,1567714784368,1567714784368,1631,1298,2929,0,0,False,NA,NA,NA,NA,NA
8479,participant_43,3,7,27,559,shortcut,O,1567714784404,1567714785666,1567714785666,1298,102,1400,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8480,participant_43,3,7,28,560,word,Giles,1567714785734,1567714787266,1567714785768,102,2669,2771,0,0,False,NA,NA,NA,NA,NA
8481,participant_43,3,7,28,561,shortcut,I,1567714787299,1567714788437,1567714788437,2669,96,2765,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8482,participant_43,3,7,29,562,word,creek,1567714788500,1567714790269,1567714788533,96,3702,3798,0,0,False,NA,NA,NA,NA,NA
8483,participant_43,3,7,29,563,shortcut,O,1567714790302,1567714792235,1567714792235,3702,1403,5105,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8484,participant_43,3,7,30,564,click,click me,1567714792300,1567714793638,1567714793638,1403,2096,3499,0,0,False,NA,NA,NA,NA,NA
8485,participant_43,3,7,30,565,shortcut,W,1567714793665,1567714795734,1567714795734,2096,165,2261,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8486,participant_43,3,7,31,566,word,lined,1567714795799,1567714798204,1567714795899,165,3536,3701,0,0,False,NA,NA,NA,NA,NA
8487,participant_43,3,7,31,567,shortcut,down,1567714798236,1567714799435,1567714799435,3536,702,4238,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8488,participant_43,3,7,32,568,word,bully,1567714799501,1567714801233,1567714800137,702,2264,2966,0,0,False,NA,NA,NA,NA,NA
8489,participant_43,3,7,32,569,shortcut,O,1567714801267,1567714802401,1567714802401,2264,1467,3731,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8490,participant_43,3,7,33,570,click,click me,1567714802465,1567714803868,1567714803868,1467,1633,3100,0,0,False,NA,NA,NA,NA,NA
8491,participant_43,3,7,33,571,shortcut,A,1567714803902,1567714805501,1567714805501,1633,433,2066,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8492,participant_43,3,7,34,572,word,given,1567714805570,1567714807300,1567714805934,433,2533,2966,0,0,False,NA,NA,NA,NA,NA
8493,participant_43,3,7,34,573,shortcut,N,1567714807337,1567714808467,1567714808467,2533,1269,3802,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8494,participant_43,3,7,35,574,click,click me,1567714808537,1567714809736,1567714809736,1269,1168,2437,0,0,False,NA,NA,NA,NA,NA
8495,participant_43,3,7,35,575,shortcut,right,1567714809769,1567714810904,1567714810904,1168,0,1168,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8496,participant_43,4,8,0,576,click,click me,1567714814799,1567714815904,1567714815904,0,1046,1046,0,0,False,NA,NA,NA,NA,NA
8497,participant_43,4,8,0,577,posture,Left_Close_0_On,1567714815938,1567714816950,1567714816950,1046,1017,2063,29,0,False,On,180,Close,Left,click
8498,participant_43,4,8,1,578,word,Santa,1567714816969,1567714818767,1567714817967,1017,1812,2829,0,0,False,NA,NA,NA,NA,NA
8499,participant_43,4,8,1,579,posture,Left_Close_0_Below,1567714818801,1567714819779,1567714819779,1812,1157,2969,24,0,False,Below,180,Close,Left,word
8500,participant_43,4,8,2,580,click,click me,1567714819801,1567714820936,1567714820936,1157,1377,2534,0,0,False,NA,NA,NA,NA,NA
8501,participant_43,4,8,2,581,posture,Left_Close_0_Beside,1567714820969,1567714822313,1567714822313,1377,1025,2402,29,0,False,Beside,180,Close,Left,click
8502,participant_43,4,8,3,582,word,Every,1567714822333,1567714826835,1567714823338,1025,4710,5735,0,0,False,NA,NA,NA,NA,NA
8503,participant_43,4,8,3,583,posture,Left_Close_90_On,1567714826871,1567714828048,1567714828048,4710,958,5668,24,4,False,On,90,Close,Left,word
8504,participant_43,4,8,4,584,word,tough,1567714828068,1567714829505,1567714829006,958,1174,2132,0,0,False,NA,NA,NA,NA,NA
8505,participant_43,4,8,4,585,posture,Left_Close_90_Below,1567714829538,1567714830180,1567714830180,1174,1691,2865,13,0,False,Below,90,Close,Left,word
8506,participant_43,4,8,5,586,click,click me,1567714830203,1567714831871,1567714831871,1691,1110,2801,0,0,False,NA,NA,NA,NA,NA
8507,participant_43,4,8,5,587,posture,Left_Close_90_Beside,1567714831902,1567714832981,1567714832981,1110,854,1964,28,0,False,Beside,90,Close,Left,click
8508,participant_43,4,8,6,588,word,stern,1567714833004,1567714835773,1567714833835,854,3145,3999,0,0,False,NA,NA,NA,NA,NA
8509,participant_43,4,8,6,589,posture,Left_Close_180_On,1567714835802,1567714836980,1567714836980,3145,1325,4470,22,9,False,On,0,Close,Left,word
8510,participant_43,4,8,7,590,click,click me,1567714837004,1567714838305,1567714838305,1325,1179,2504,0,0,False,NA,NA,NA,NA,NA
8511,participant_43,4,8,7,591,posture,Left_Close_180_Below,1567714838337,1567714839484,1567714839484,1179,1485,2664,16,14,False,Below,0,Close,Left,click
8512,participant_43,4,8,8,592,click,click me,1567714839501,1567714840969,1567714840969,1485,1213,2698,0,0,False,NA,NA,NA,NA,NA
8513,participant_43,4,8,8,593,posture,Left_Close_180_Beside,1567714841004,1567714842182,1567714842182,1213,1155,2368,22,0,False,Beside,0,Close,Left,click
8514,participant_43,4,8,9,594,word,dog's,1567714842203,1567714844305,1567714843337,1155,2175,3330,0,0,False,NA,NA,NA,NA,NA
8515,participant_43,4,8,9,595,posture,Left_Open_0_On,1567714844336,1567714845512,1567714845512,2175,891,3066,25,5,False,On,180,Open,Left,word
8516,participant_43,4,8,10,596,word,shoot,1567714845537,1567714847440,1567714846403,891,2279,3170,0,0,False,NA,NA,NA,NA,NA
8517,participant_43,4,8,10,597,posture,Left_Open_0_Below,1567714847467,1567714848682,1567714848682,2279,1423,3702,27,4,False,Below,180,Open,Left,word
8518,participant_43,4,8,11,598,click,click me,1567714848704,1567714850105,1567714850105,1423,1242,2665,0,0,False,NA,NA,NA,NA,NA
8519,participant_43,4,8,11,599,posture,Left_Open_0_Beside,1567714850138,1567714851347,1567714851347,1242,960,2202,23,4,False,Beside,180,Open,Left,click
8520,participant_43,4,8,12,600,word,edged,1567714851369,1567714853138,1567714852307,960,1976,2936,0,0,False,NA,NA,NA,NA,NA
8521,participant_43,4,8,12,601,posture,Left_Open_90_On,1567714853172,1567714854283,1567714854283,1976,1121,3097,28,0,False,On,90,Open,Left,word
8522,participant_43,4,8,13,602,click,click me,1567714854304,1567714855404,1567714855404,1121,34,1155,0,0,False,NA,NA,NA,NA,NA
8523,participant_43,4,8,13,603,posture,Left_Open_90_Below,1567714855438,1567714855438,1567714855438,34,997,1031,0,0,False,Below,90,Open,Left,click
8524,participant_43,4,8,14,604,word,ashen,1567714855468,1567714857102,1567714856435,997,1715,2712,0,0,False,NA,NA,NA,NA,NA
8525,participant_43,4,8,14,605,posture,Left_Open_90_Beside,1567714857138,1567714858150,1567714858150,1715,1057,2772,28,0,False,Beside,90,Open,Left,word
8526,participant_43,4,8,15,606,click,click me,1567714858168,1567714859207,1567714859207,1057,1212,2269,0,0,False,NA,NA,NA,NA,NA
8527,participant_43,4,8,15,607,posture,Left_Open_180_On,1567714859238,1567714860419,1567714860419,1212,1189,2401,2,0,False,On,0,Open,Left,click
8528,participant_43,4,8,16,608,word,folds,1567714860436,1567714862173,1567714861608,1189,1608,2797,0,0,False,NA,NA,NA,NA,NA
8529,participant_43,4,8,16,609,posture,Left_Open_180_Below,1567714862206,1567714863216,1567714863216,1608,1090,2698,23,1,False,Below,0,Open,Left,word
8530,participant_43,4,8,17,610,word,'nuff,1567714863237,1567714865835,1567714864306,1090,2778,3868,0,0,False,NA,NA,NA,NA,NA
8531,participant_43,4,8,17,611,posture,Left_Open_180_Beside,1567714865872,1567714867084,1567714867084,2778,1589,4367,23,9,False,Beside,0,Open,Left,word
8532,participant_43,4,8,18,612,click,click me,1567714867104,1567714868673,1567714868673,1589,2179,3768,0,0,False,NA,NA,NA,NA,NA
8533,participant_43,4,8,18,613,posture,Right_Close_0_On,1567714868703,1567714870852,1567714870852,2179,2084,4263,31,0,False,On,180,Close,Right,click
8534,participant_43,4,8,19,614,click,click me,1567714870870,1567714872936,1567714872936,2084,1345,3429,0,0,False,NA,NA,NA,NA,NA
8535,participant_43,4,8,19,615,posture,Right_Close_0_Below,1567714872972,1567714874281,1567714874281,1345,992,2337,28,0,False,Below,180,Close,Right,click
8536,participant_43,4,8,20,616,word,Music,1567714874301,1567714876073,1567714875273,992,2111,3103,0,0,False,NA,NA,NA,NA,NA
8537,participant_43,4,8,20,617,posture,Right_Close_0_Beside,1567714876102,1567714877384,1567714877384,2111,1222,3333,20,8,False,Beside,180,Close,Right,word
8538,participant_43,4,8,21,618,click,click me,1567714877405,1567714878606,1567714878606,1222,1142,2364,0,0,False,NA,NA,NA,NA,NA
8539,participant_43,4,8,21,619,posture,Right_Close_90_On,1567714878638,1567714879748,1567714879748,1142,921,2063,28,0,False,On,90,Close,Right,click
8540,participant_43,4,8,22,620,word,rooms,1567714879770,1567714881241,1567714880669,921,1745,2666,0,0,False,NA,NA,NA,NA,NA
8541,participant_43,4,8,22,621,posture,Right_Close_90_Below,1567714881272,1567714882414,1567714882414,1745,1289,3034,17,11,False,Below,90,Close,Right,word
8542,participant_43,4,8,23,622,click,click me,1567714882437,1567714883703,1567714883703,1289,981,2270,0,0,False,NA,NA,NA,NA,NA
8543,participant_43,4,8,23,623,posture,Right_Close_90_Beside,1567714883739,1567714884684,1567714884684,981,989,1970,23,4,False,Beside,90,Close,Right,click
8544,participant_43,4,8,24,624,click,click me,1567714884704,1567714885673,1567714885673,989,1144,2133,0,0,False,NA,NA,NA,NA,NA
8545,participant_43,4,8,24,625,posture,Right_Close_180_On,1567714885706,1567714886817,1567714886817,1144,1219,2363,24,5,False,On,0,Close,Right,click
8546,participant_43,4,8,25,626,click,click me,1567714886837,1567714888036,1567714888036,1219,1312,2531,0,0,False,NA,NA,NA,NA,NA
8547,participant_43,4,8,25,627,posture,Right_Close_180_Below,1567714888072,1567714889348,1567714889348,1312,921,2233,13,0,False,Below,0,Close,Right,click
8548,participant_43,4,8,26,628,word,wings,1567714889372,1567714890773,1567714890269,921,2048,2969,0,0,False,NA,NA,NA,NA,NA
8549,participant_43,4,8,26,629,posture,Right_Close_180_Beside,1567714890803,1567714892317,1567714892317,2048,1257,3305,15,14,False,Beside,0,Close,Right,word
8550,participant_43,4,8,27,630,click,click me,1567714892336,1567714893574,1567714893574,1257,1142,2399,0,0,False,NA,NA,NA,NA,NA
8551,participant_43,4,8,27,631,posture,Right_Open_0_On,1567714893606,1567714894716,1567714894716,1142,821,1963,27,0,False,On,180,Open,Right,click
8552,participant_43,4,8,28,632,word,smoke,1567714894737,1567714896040,1567714895537,821,1880,2701,0,0,False,NA,NA,NA,NA,NA
8553,participant_43,4,8,28,633,posture,Right_Open_0_Below,1567714896070,1567714897417,1567714897417,1880,923,2803,25,8,False,Below,180,Open,Right,word
8554,participant_43,4,8,29,634,word,weeks,1567714897438,1567714899009,1567714898340,923,2011,2934,0,0,False,NA,NA,NA,NA,NA
8555,participant_43,4,8,29,635,posture,Right_Open_0_Beside,1567714899038,1567714900351,1567714900351,2011,1923,3934,14,12,False,Beside,180,Open,Right,word
8556,participant_43,4,8,30,636,click,click me,1567714900372,1567714902274,1567714902274,1923,1007,2930,0,0,False,NA,NA,NA,NA,NA
8557,participant_43,4,8,30,637,posture,Right_Open_90_On,1567714902304,1567714903281,1567714903281,1007,827,1834,24,4,False,On,90,Open,Right,click
8558,participant_43,4,8,31,638,word,stare,1567714903306,1567714904737,1567714904108,827,1744,2571,0,0,False,NA,NA,NA,NA,NA
8559,participant_43,4,8,31,639,posture,Right_Open_90_Below,1567714904773,1567714905852,1567714905852,1744,1057,2801,9,8,False,Below,90,Open,Right,word
8560,participant_43,4,8,32,640,word,While,1567714905872,1567714907574,1567714906909,1057,2010,3067,0,0,False,NA,NA,NA,NA,NA
8561,participant_43,4,8,32,641,posture,Right_Open_90_Beside,1567714907607,1567714908919,1567714908919,2010,1354,3364,27,4,False,Beside,90,Open,Right,word
8562,participant_43,4,8,33,642,click,click me,1567714908938,1567714910273,1567714910273,1354,1713,3067,0,0,False,NA,NA,NA,NA,NA
8563,participant_43,4,8,33,643,posture,Right_Open_180_On,1567714910308,1567714911986,1567714911986,1713,922,2635,24,8,False,On,0,Open,Right,click
8564,participant_43,4,8,34,644,word,house,1567714912006,1567714913408,1567714912908,922,1912,2834,0,0,False,NA,NA,NA,NA,NA
8565,participant_43,4,8,34,645,posture,Right_Open_180_Below,1567714913437,1567714914820,1567714914820,1912,1285,3197,23,9,False,Below,0,Open,Right,word
8566,participant_43,4,8,35,646,click,click me,1567714914837,1567714916105,1567714916105,1285,1244,2529,0,0,False,NA,NA,NA,NA,NA
8567,participant_43,4,8,35,647,posture,Right_Open_180_Beside,1567714916140,1567714917349,1567714917349,1244,0,1244,17,16,False,Beside,0,Open,Right,click
8568,participant_43,4,9,0,648,click,click me,1567714921172,1567714922209,1567714922209,0,1498,1498,0,0,False,NA,NA,NA,NA,NA
8569,participant_43,4,9,0,649,shortcut,M,1567714922239,1567714923707,1567714923707,1498,568,2066,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8570,participant_43,4,9,1,650,word,ain't,1567714923772,1567714925240,1567714924275,568,2731,3299,0,0,False,NA,NA,NA,NA,NA
8571,participant_43,4,9,1,651,shortcut,R,1567714925273,1567714927006,1567714927006,2731,1767,4498,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8572,participant_43,4,9,2,652,click,click me,1567714927072,1567714928773,1567714928773,1767,2000,3767,0,0,False,NA,NA,NA,NA,NA
8573,participant_43,4,9,2,653,shortcut,P,1567714928806,1567714930773,1567714930773,2000,64,2064,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8574,participant_43,4,9,3,654,word,stall,1567714930837,1567714932207,1567714930837,64,2469,2533,0,0,False,NA,NA,NA,NA,NA
8575,participant_43,4,9,3,655,shortcut,down,1567714932239,1567714933306,1567714933306,2469,69,2538,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8576,participant_43,4,9,4,656,word,crash,1567714933375,1567714935073,1567714933375,69,3064,3133,0,0,False,NA,NA,NA,NA,NA
8577,participant_43,4,9,4,657,shortcut,down,1567714935107,1567714936439,1567714936439,3064,1168,4232,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8578,participant_43,4,9,5,658,click,click me,1567714936508,1567714937607,1567714937607,1168,1668,2836,0,0,False,NA,NA,NA,NA,NA
8579,participant_43,4,9,5,659,shortcut,S,1567714937638,1567714939275,1567714939275,1668,165,1833,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8580,participant_43,4,9,6,660,word,Yooee,1567714939340,1567714941476,1567714939440,165,3766,3931,0,0,False,NA,NA,NA,NA,NA
8581,participant_43,4,9,6,661,shortcut,C,1567714941508,1567714943206,1567714943206,3766,1600,5366,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8582,participant_43,4,9,7,662,click,click me,1567714943273,1567714944806,1567714944806,1600,2098,3698,0,0,False,NA,NA,NA,NA,NA
8583,participant_43,4,9,7,663,shortcut,K,1567714944839,1567714946904,1567714946904,2098,1368,3466,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8584,participant_43,4,9,8,664,click,click me,1567714946973,1567714948272,1567714948272,1368,1336,2704,0,0,False,NA,NA,NA,NA,NA
8585,participant_43,4,9,8,665,shortcut,K,1567714948306,1567714949608,1567714949608,1336,65,1401,0,0,False,shortcut,shortcut,shortcut,shortcut,click
8586,participant_43,4,9,9,666,word,fifth,1567714949672,1567714951306,1567714949673,65,2834,2899,0,0,False,NA,NA,NA,NA,NA
8587,participant_43,4,9,9,667,shortcut,left,1567714951338,1567714952507,1567714952507,2834,69,2903,0,0,False,shortcut,shortcut,shortcut,shortcut,word
8588,participant_43,4,9,10,668,word,stock,1567714952576,1567714954009,1567714952576,69,3163,3232,0,0,False,NA,NA,NA,NA,NA
8589,participant_43,4,9,10,669,shortcut,W,1567714954039,1567714955739,1567714955739,3163,1369,4532,0,0,False,shortcut,shortcut,shortcut,shortcut,word
